SQLDATE,Actor1Name,Actor2Name,EventCode,EventBaseCode,EventRootCode,AvgTone,NumArticles,ActionGeo_FullName,text_input
2026-03-06,BENIN,RESIDENTS,30,30,3,-3.78151260504202,4,Benin,BENIN 30 30 3 RESIDENTS Benin
2025-12-08,BENIN,THE AU,30,30,3,-2.14067278287462,2,Benin,BENIN 30 30 3 THE AU Benin
2026-01-10,BENIN,RESIDENTS,30,30,3,-3.81944444444444,4,Benin,BENIN 30 30 3 RESIDENTS Benin
2025-04-05,BENIN,FULANI,30,30,3,-7.50915750915751,1,Benin,BENIN 30 30 3 FULANI Benin
2025-04-05,BENIN,FULANI,30,30,3,-7.50915750915751,4,Benin,BENIN 30 30 3 FULANI Benin
2025-11-09,BENIN,,30,30,3,2.62828535669587,10,Benin,BENIN 30 30 3 Benin
2025-05-19,BENIN,,30,30,3,-1.43266475644699,4,Benin,BENIN 30 30 3 Benin
2025-05-18,BENIN,COMMUNITY,30,30,3,-5.82706766917293,4,Benin,BENIN 30 30 3 COMMUNITY Benin
2026-02-16,BENIN,SECURITY OFFICER,30,30,3,-6.17059891107078,2,Benin,BENIN 30 30 3 SECURITY OFFICER Benin
2026-02-04,BENIN,,30,30,3,-0.508044030482639,2,Benin,BENIN 30 30 3 Benin
2026-03-24,BENIN,,30,30,3,-0.4424778761062,3,Benin,BENIN 30 30 3 Benin
2025-10-19,BENIN,MINISTRY,30,30,3,8.125,2,Benin,BENIN 30 30 3 MINISTRY Benin
2026-01-16,BENIN,GOVERNOR,30,30,3,-1.58730158730159,4,Benin,BENIN 30 30 3 GOVERNOR Benin
2026-01-16,BENIN,RESIDENTS,30,30,3,-11.2582781456953,4,Benin,BENIN 30 30 3 RESIDENTS Benin
2026-02-20,BENIN,,30,30,3,-7.48299319727892,4,Benin,BENIN 30 30 3 Benin
2025-02-06,BENIN,GOVERNMENT,30,30,3,4.45859872611465,4,Benin,BENIN 30 30 3 GOVERNMENT Benin
2025-03-23,BENIN,COMPANY,30,30,3,2.85714285714286,4,Benin,BENIN 30 30 3 COMPANY Benin
2025-03-08,BENIN,,30,30,3,2.4,10,Benin,BENIN 30 30 3 Benin
2025-10-31,BENIN,,30,30,3,4.36363636363636,1,Benin,BENIN 30 30 3 Benin
2025-10-31,BENIN,FRANCE,30,30,3,4.36363636363636,2,Benin,BENIN 30 30 3 FRANCE Benin
2025-10-31,BENIN,BENIN CITY,30,30,3,4.36363636363636,1,Benin,BENIN 30 30 3 BENIN CITY Benin
2025-03-26,BENIN,,30,30,3,-1.70132325141776,4,Benin,BENIN 30 30 3 Benin
2025-11-19,BENIN,,30,30,3,-5.50621669626998,10,Benin,BENIN 30 30 3 Benin
2026-01-08,BENIN,CRIMINAL,30,30,3,-4.80769230769231,4,Benin,BENIN 30 30 3 CRIMINAL Benin
2025-07-19,BENIN,COMPANY,30,30,3,-8.58676207513415,3,"Dosso, Benin (general), Benin","BENIN 30 30 3 COMPANY Dosso, Benin (general), Benin"
2025-12-07,BENIN,POLICE,30,30,3,-6.06980273141123,4,Benin,BENIN 30 30 3 POLICE Benin
2025-12-07,BENIN,REBELLION,30,30,3,-0.96618357487923,10,Benin,BENIN 30 30 3 REBELLION Benin
2025-12-15,BENIN,,30,30,3,-4.74168435951876,10,"Abomey, Zou, Benin","BENIN 30 30 3 Abomey, Zou, Benin"
2025-12-15,BENIN,BRAZIL,30,30,3,5.84615384615384,10,Benin,BENIN 30 30 3 BRAZIL Benin
2025-12-15,BENIN,BRAZIL,30,30,3,4.82954545454546,10,Benin,BENIN 30 30 3 BRAZIL Benin
2025-04-12,BENIN,GOVERNMENT,30,30,3,0.0,2,Benin,BENIN 30 30 3 GOVERNMENT Benin
2025-08-07,BENIN,,30,30,3,1.02040816326531,2,Benin,BENIN 30 30 3 Benin
2025-10-16,BENIN,ADMINISTRATION,30,30,3,1.46520146520147,4,Benin,BENIN 30 30 3 ADMINISTRATION Benin
2025-01-17,BENIN,POLICE OFFICER,30,30,3,-8.95522388059697,2,Benin,BENIN 30 30 3 POLICE OFFICER Benin
2025-07-15,BENIN,,30,30,3,0.58091286307054,4,Benin,BENIN 30 30 3 Benin
2025-09-08,BENIN,GOVERNOR,30,30,3,3.98860398860399,4,Benin,BENIN 30 30 3 GOVERNOR Benin
2025-04-28,BENIN,NIGERIA,30,30,3,-7.3667711598746,1,Benin,BENIN 30 30 3 NIGERIA Benin
2025-04-03,BENIN,UNIVERSITY,30,30,3,5.16431924882629,4,Benin,BENIN 30 30 3 UNIVERSITY Benin
2025-12-10,BENIN,FRANCE,30,30,3,-3.36943441636582,10,Benin,BENIN 30 30 3 FRANCE Benin
2026-03-12,BENIN,,30,30,3,3.95738203957382,2,Benin,BENIN 30 30 3 Benin
2026-03-12,BENIN,WASHINGTON,30,30,3,3.95738203957382,2,Benin,BENIN 30 30 3 WASHINGTON Benin
2025-04-18,BENIN,,30,30,3,-0.20533880903491,2,Benin,BENIN 30 30 3 Benin
2025-09-24,BENIN,,30,30,3,-0.770712909441239,4,Benin,BENIN 30 30 3 Benin
2025-10-15,BENIN,ADMINISTRATION,30,30,3,1.85873605947955,4,Benin,BENIN 30 30 3 ADMINISTRATION Benin
2025-12-04,BENIN,,30,30,3,-6.95652173913043,4,Benin,BENIN 30 30 3 Benin
2025-06-12,BENIN,,30,30,3,0.86299892125134,1,Benin,BENIN 30 30 3 Benin
2025-05-12,BENIN,,30,30,3,-4.37956204379562,2,Benin,BENIN 30 30 3 Benin
2025-05-25,BENIN,,30,30,3,-4.34782608695652,10,Benin,BENIN 30 30 3 Benin
2025-06-10,BENIN,,30,30,3,3.50467289719626,4,Benin,BENIN 30 30 3 Benin
2025-06-10,BENIN,PROTESTER,30,30,3,-6.20689655172414,10,Benin,BENIN 30 30 3 PROTESTER Benin
2025-04-09,BENIN,NIGERIA,30,30,3,3.24232081911262,4,Benin,BENIN 30 30 3 NIGERIA Benin
2025-04-09,BENIN,NIGERIA,30,30,3,3.24232081911262,6,Benin,BENIN 30 30 3 NIGERIA Benin
2025-03-10,BENIN,,30,30,3,-8.16901408450704,4,Benin,BENIN 30 30 3 Benin
2025-02-10,BENIN,STUDENT,30,30,3,1.03359173126615,3,Benin,BENIN 30 30 3 STUDENT Benin
2025-07-04,BENIN,NIGERIA,30,30,3,-0.76142131979695,4,Benin,BENIN 30 30 3 NIGERIA Benin
2025-07-04,BENIN,NIGERIA,30,30,3,0.63897763578275,4,Benin,BENIN 30 30 3 NIGERIA Benin
2025-07-04,BENIN,NIGERIA,30,30,3,-0.76142131979695,6,Benin,BENIN 30 30 3 NIGERIA Benin
2025-12-06,BENIN,RESIDENTS,30,30,3,-2.37154150197628,2,Benin,BENIN 30 30 3 RESIDENTS Benin
2025-03-07,BENIN,CAMEROON,30,30,3,-0.64446831364125,1,Benin,BENIN 30 30 3 CAMEROON Benin
2025-03-07,BENIN,CHAD,30,30,3,-0.64446831364125,3,Benin,BENIN 30 30 3 CHAD Benin
2025-03-07,BENIN,CAMEROON,30,30,3,-0.64446831364125,3,Benin,BENIN 30 30 3 CAMEROON Benin
2025-03-07,BENIN,NIGER,30,30,3,-0.64446831364125,3,Benin,BENIN 30 30 3 NIGER Benin
2025-03-07,BENIN,CHAD,30,30,3,-0.64446831364125,1,Benin,BENIN 30 30 3 CHAD Benin
2025-03-07,BENIN,NIGER,30,30,3,-0.64446831364125,1,Benin,BENIN 30 30 3 NIGER Benin
2025-03-07,BENIN,NIGERIA,30,30,3,-0.64446831364125,4,Benin,BENIN 30 30 3 NIGERIA Benin
2026-03-26,BENIN,,30,30,3,4.71311475409836,2,Benin,BENIN 30 30 3 Benin
2025-07-24,BENINESE,AFRICA,30,30,3,2.7363184079602,10,Benin,BENINESE 30 30 3 AFRICA Benin
2025-02-20,BENIN,,30,30,3,3.39702760084925,10,Benin,BENIN 30 30 3 Benin
2026-01-22,BENIN,MINIST,30,30,3,3.45528455284553,10,Benin,BENIN 30 30 3 MINIST Benin
2025-12-12,BENIN,COUNCIL OF MINISTERS,30,30,3,-3.52781546811398,4,"Tchaourou, Benin (general), Benin","BENIN 30 30 3 COUNCIL OF MINISTERS Tchaourou, Benin (general), Benin"
2025-05-06,BENIN,,30,30,3,1.75849941383353,4,Benin,BENIN 30 30 3 Benin
2025-11-07,BENIN,BENIN,30,30,3,5.97269624573379,2,Benin,BENIN 30 30 3 BENIN Benin
2025-08-25,BENIN,SECRETARIAT,30,30,3,4.70914127423823,4,Benin,BENIN 30 30 3 SECRETARIAT Benin
2025-06-09,BENIN,,30,30,3,4.20560747663551,4,Benin,BENIN 30 30 3 Benin
2025-07-30,BENIN,,30,30,3,7.17054263565891,1,Benin,BENIN 30 30 3 Benin
2025-12-19,BENIN,FRANCE,30,30,3,-5.47619047619047,2,Benin,BENIN 30 30 3 FRANCE Benin
2025-10-13,BENIN,,30,30,3,-0.37593984962406,10,Benin,BENIN 30 30 3 Benin
2025-05-14,BENIN,,30,30,3,-2.74725274725275,4,"Parakou, Borgou, Benin","BENIN 30 30 3 Parakou, Borgou, Benin"
2025-12-08,BENIN,,30,30,3,-8.47107438016529,10,Benin,BENIN 30 30 3 Benin
2025-12-09,BENIN,,30,30,3,-8.51063829787234,10,Benin,BENIN 30 30 3 Benin
2025-12-09,BENINESE,PRESIDENT,30,30,3,-4.96453900709219,10,Benin,BENINESE 30 30 3 PRESIDENT Benin
2025-03-09,BENIN,,30,30,3,-2.23642172523961,4,Benin,BENIN 30 30 3 Benin
2025-03-09,BENIN,RESIDENTS,30,30,3,-3.82775119617225,4,Benin,BENIN 30 30 3 RESIDENTS Benin
2026-03-16,BENIN,GOVERNMENT,30,30,3,-5.6379821958457,2,Benin,BENIN 30 30 3 GOVERNMENT Benin
2025-01-09,BENIN,,30,30,3,2.8391167192429,10,Benin,BENIN 30 30 3 Benin
2025-01-06,BENIN,,30,30,3,-0.99857346647646,10,Benin,BENIN 30 30 3 Benin
2025-02-02,BENIN,,30,30,3,-5.50964187327823,4,Benin,BENIN 30 30 3 Benin
2025-01-03,BENIN,NIGER,30,30,3,-2.54545454545454,10,Benin,BENIN 30 30 3 NIGER Benin
2025-11-26,BENIN,,30,30,3,0.65252854812398,1,Benin,BENIN 30 30 3 Benin
2025-11-26,BENIN,REPATRIATE,30,30,3,0.65252854812398,1,Benin,BENIN 30 30 3 REPATRIATE Benin
2025-11-26,BENIN,ECOWAS,30,30,3,1.0752688172043,4,Benin,BENIN 30 30 3 ECOWAS Benin
2025-11-26,BENIN,NIGERIA,30,30,3,0.65252854812398,3,Benin,BENIN 30 30 3 NIGERIA Benin
2025-12-29,BENIN,CLERGY,30,30,3,-2.99003322259136,2,Benin,BENIN 30 30 3 CLERGY Benin
2025-12-29,BENIN,BANK,30,30,3,2.39234449760766,10,Benin,BENIN 30 30 3 BANK Benin
2025-08-19,BENINESE,,30,30,3,-1.64644714038129,4,"Oueme, Donga, Benin","BENINESE 30 30 3 Oueme, Donga, Benin"
2025-08-19,BENINESE,,30,30,3,-1.64644714038129,6,"Oueme, Donga, Benin","BENINESE 30 30 3 Oueme, Donga, Benin"
2025-01-24,BENIN,,30,30,3,-9.83606557377052,2,Benin,BENIN 30 30 3 Benin
2025-01-23,BENIN,SCIENTIST,30,30,3,3.73692077727952,10,Benin,BENIN 30 30 3 SCIENTIST Benin
2025-01-23,BENIN,ACADEMICS,30,30,3,3.73692077727952,10,Benin,BENIN 30 30 3 ACADEMICS Benin
2025-10-02,BENIN,TRADER,30,30,3,0.44843049327354,2,Benin,BENIN 30 30 3 TRADER Benin
2025-05-07,BENIN,,30,30,3,1.75233644859813,4,Benin,BENIN 30 30 3 Benin
2025-11-18,BENIN,GOVERNMENT,30,30,3,-4.08878504672897,8,Benin,BENIN 30 30 3 GOVERNMENT Benin
2025-09-26,BENIN,RULER,30,30,3,5.49450549450549,2,Benin,BENIN 30 30 3 RULER Benin
2025-07-10,BENIN,,30,30,3,-0.9546539379475,1,Benin,BENIN 30 30 3 Benin
2025-07-10,BENIN,,30,30,3,-0.9546539379475,3,Benin,BENIN 30 30 3 Benin
2025-07-10,BENIN,CROATIA,30,30,3,-0.9546539379475,1,Benin,BENIN 30 30 3 CROATIA Benin
2025-07-10,BENIN,CROATIA,30,30,3,-0.9546539379475,5,Benin,BENIN 30 30 3 CROATIA Benin
2025-05-18,BENIN,GOVERNOR,30,30,3,3.82165605095541,4,Benin,BENIN 30 30 3 GOVERNOR Benin
2025-05-19,BENIN,LUXEMBOURG,30,30,3,3.48837209302326,1,Benin,BENIN 30 30 3 LUXEMBOURG Benin
2025-05-19,BENIN,AFRICA,30,30,3,6.56716417910448,10,Benin,BENIN 30 30 3 AFRICA Benin
2025-05-19,BENIN,LUXEMBOURG,30,30,3,3.48837209302326,3,Benin,BENIN 30 30 3 LUXEMBOURG Benin
2025-05-19,BENIN,LUXEMBOURG,30,30,3,3.48837209302326,1,Benin,BENIN 30 30 3 LUXEMBOURG Benin
2025-09-22,BENIN,,30,30,3,-0.23041474654378,4,Benin,BENIN 30 30 3 Benin
2025-04-02,BENIN,UNIVERSITY,30,30,3,5.50458715596331,4,Benin,BENIN 30 30 3 UNIVERSITY Benin
2025-12-11,BENIN,GOVERNMENT,30,30,3,7.21925133689839,2,Benin,BENIN 30 30 3 GOVERNMENT Benin
2025-12-12,BENIN,FRANCE,30,30,3,-0.24125452352232,8,Benin,BENIN 30 30 3 FRANCE Benin
2025-12-12,BENIN,FRANCE,30,30,3,-0.24125452352232,2,Benin,BENIN 30 30 3 FRANCE Benin
2025-01-10,BENIN,,30,30,3,-2.97029702970297,2,Benin,BENIN 30 30 3 Benin
2025-01-17,BENIN,NIGERIA,30,30,3,0.72289156626506,8,"Cotonou, Littoral, Benin","BENIN 30 30 3 NIGERIA Cotonou, Littoral, Benin"
2025-01-17,BENIN,NIGERIA,30,30,3,0.72289156626506,2,"Cotonou, Littoral, Benin","BENIN 30 30 3 NIGERIA Cotonou, Littoral, Benin"
2025-09-08,BENIN,POLICE,30,30,3,-9.86547085201792,4,Benin,BENIN 30 30 3 POLICE Benin
2025-05-20,BENIN,QATAR,30,30,3,2.44648318042813,8,Benin,BENIN 30 30 3 QATAR Benin
2025-05-20,BENIN,QATAR,30,30,3,2.44648318042813,2,Benin,BENIN 30 30 3 QATAR Benin
2025-05-20,BENIN,QATAR,30,30,3,2.33236151603498,2,Benin,BENIN 30 30 3 QATAR Benin
2025-05-20,BENIN,QATAR,30,30,3,2.33236151603498,8,Benin,BENIN 30 30 3 QATAR Benin
2025-03-05,BENIN,,30,30,3,-1.47601476014761,10,Benin,BENIN 30 30 3 Benin
2025-03-05,BENIN,VENEZUELA,30,30,3,2.46305418719212,8,Benin,BENIN 30 30 3 VENEZUELA Benin
2025-03-05,BENIN,VENEZUELA,30,30,3,2.46305418719212,2,Benin,BENIN 30 30 3 VENEZUELA Benin
2025-10-16,BENIN,,30,30,3,-0.93023255813954,10,Benin,BENIN 30 30 3 Benin
2025-07-21,BENIN,ADMINISTRATION,30,30,3,-7.91788856304987,4,Benin,BENIN 30 30 3 ADMINISTRATION Benin
2025-04-24,BENIN,,30,30,3,2.1021021021021,10,Benin,BENIN 30 30 3 Benin
2025-09-25,BENIN,TOGO,30,30,3,-2.75502606105733,1,Benin,BENIN 30 30 3 TOGO Benin
2025-09-25,BENIN,BRAZIL,30,30,3,4.09090909090909,1,Benin,BENIN 30 30 3 BRAZIL Benin
2025-09-25,BENIN,NAIROBI,30,30,3,4.09090909090909,1,Benin,BENIN 30 30 3 NAIROBI Benin
2025-10-02,BENIN,GOVERNMENT,30,30,3,3.35570469798658,10,Benin,BENIN 30 30 3 GOVERNMENT Benin
2025-07-26,BENIN,GOVERNOR,30,30,3,7.28929384965831,4,Benin,BENIN 30 30 3 GOVERNOR Benin
2026-04-12,COTONOU,,36,36,3,1.20898100172712,2,"Akassato, Benin (general), Benin","COTONOU 36 36 3 Akassato, Benin (general), Benin"
2026-04-12,COTONOU,,36,36,3,1.20898100172712,8,"Zoundja, Benin (general), Benin","COTONOU 36 36 3 Zoundja, Benin (general), Benin"
2026-04-13,COTONOU,,36,36,3,0.97560975609756,2,"Akassato, Benin (general), Benin","COTONOU 36 36 3 Akassato, Benin (general), Benin"
2026-04-13,COTONOU,,36,36,3,0.97560975609756,8,"Zoundja, Benin (general), Benin","COTONOU 36 36 3 Zoundja, Benin (general), Benin"
2026-01-25,BENIN,GOVERNMENT,36,36,3,1.34770889487871,2,Benin,BENIN 36 36 3 GOVERNMENT Benin
2026-02-22,BENIN,,36,36,3,2.72792534099067,3,"Porto-Novo, Qué, Benin","BENIN 36 36 3 Porto-Novo, Qué, Benin"
2026-02-28,BENIN,,36,36,3,1.35599694423224,3,Benin,BENIN 36 36 3 Benin
2025-12-01,BENIN,,36,36,3,1.67364016736401,2,Benin,BENIN 36 36 3 Benin
2025-06-04,BENIN,BENIN CITY,36,36,3,-6.66666666666663,2,Benin,BENIN 36 36 3 BENIN CITY Benin
2026-04-08,BENIN,,36,36,3,0.18083182640144,10,Benin,BENIN 36 36 3 Benin
2025-07-13,BENIN,,36,36,3,3.43007915567282,3,Benin,BENIN 36 36 3 Benin
2025-12-06,BENIN,GOVERNMENT OFFICIAL,36,36,3,-3.88625592417061,2,Benin,BENIN 36 36 3 GOVERNMENT OFFICIAL Benin
2026-01-23,BENIN,,36,36,3,-1.25,8,Benin,BENIN 36 36 3 Benin
2025-01-03,BENIN,DEFECTOR,36,36,3,-0.45781556572924,4,Benin,BENIN 36 36 3 DEFECTOR Benin
2025-04-06,BENIN,GOVERNMENT,36,36,3,-8.06890299184041,5,Benin,BENIN 36 36 3 GOVERNMENT Benin
2026-03-18,BENIN,,36,36,3,-11.1111111111111,10,Benin,BENIN 36 36 3 Benin
2025-12-08,BENIN,ABIDJAN,36,36,3,-2.09580838323354,10,Benin,BENIN 36 36 3 ABIDJAN Benin
2025-11-10,BENIN,,36,36,3,-0.72859744990892,5,Benin,BENIN 36 36 3 Benin
2025-11-09,BENIN,,36,36,3,-2.18446601941747,10,Benin,BENIN 36 36 3 Benin
2026-01-11,BENIN,BENIN,36,36,3,2.35042735042735,10,Benin,BENIN 36 36 3 BENIN Benin
2026-03-04,BENIN,,36,36,3,5.86907449209933,4,Benin,BENIN 36 36 3 Benin
2025-10-31,BENIN,INDUSTRY,36,36,3,5.97243491577335,4,"Okio, Benin (general), Benin","BENIN 36 36 3 INDUSTRY Okio, Benin (general), Benin"
2026-01-26,BENIN,NIGERIA,36,36,3,1.05820105820106,1,Benin,BENIN 36 36 3 NIGERIA Benin
2025-12-15,BENIN,,36,36,3,-2.7906976744186,4,Benin,BENIN 36 36 3 Benin
2025-12-14,BENIN,,36,36,3,-2.10684725357412,4,Benin,BENIN 36 36 3 Benin
2025-12-14,BENIN,ECOWAS,36,36,3,0.0,10,"Kpodji, Benin (general), Benin","BENIN 36 36 3 ECOWAS Kpodji, Benin (general), Benin"
2026-01-06,BENIN,,36,36,3,-6.06767794632439,3,Benin,BENIN 36 36 3 Benin
2025-02-16,BENIN,,36,36,3,-6.32601513120093,8,Benin,BENIN 36 36 3 Benin
2025-10-04,BENIN,,36,36,3,0.66533599467731,5,Benin,BENIN 36 36 3 Benin
2026-02-27,BENIN,GOVERNMENT,36,36,3,0.0,2,Benin,BENIN 36 36 3 GOVERNMENT Benin
2026-02-27,BENIN,NIGERIA,36,36,3,0.0,8,Benin,BENIN 36 36 3 NIGERIA Benin
2026-01-07,BENIN,,36,36,3,2.29226361031518,8,Benin,BENIN 36 36 3 Benin
2026-01-07,BENIN,,36,36,3,2.29226361031518,2,Benin,BENIN 36 36 3 Benin
2025-08-27,BENIN,ADMINISTRATION,36,36,3,-1.39935414424112,5,Benin,BENIN 36 36 3 ADMINISTRATION Benin
2026-03-22,BENIN,,36,36,3,4.17457305502846,6,Benin,BENIN 36 36 3 Benin
2026-03-22,BENIN,BENIN,36,36,3,4.17457305502846,4,Benin,BENIN 36 36 3 BENIN Benin
2026-03-22,BENIN,BENIN,36,36,3,4.17457305502846,4,Benin,BENIN 36 36 3 BENIN Benin
2025-09-19,BENIN,,36,36,3,3.30788804071246,10,Benin,BENIN 36 36 3 Benin
2025-09-19,BENIN,NIGERIA,36,36,3,8.48356309650053,2,Benin,BENIN 36 36 3 NIGERIA Benin
2025-12-07,BENIN,FRANCE,36,36,3,-0.83333333333333,10,Benin,BENIN 36 36 3 FRANCE Benin
2025-12-07,COTONOU,PRESIDENT,36,36,3,-1.94174757281553,10,Benin,COTONOU 36 36 3 PRESIDENT Benin
2025-12-07,BENIN,PRESIDENT,36,36,3,-2.46710526315789,10,Benin,BENIN 36 36 3 PRESIDENT Benin
2025-07-25,BENIN,AFRICA,36,36,3,3.17848410757947,1,"Ouidah, Atlantique, Benin","BENIN 36 36 3 AFRICA Ouidah, Atlantique, Benin"
2025-02-22,BENIN,,36,36,3,6.58499234303216,10,Benin,BENIN 36 36 3 Benin
2025-11-04,BENIN,GOVERNMENT,36,36,3,-1.95729537366548,2,Benin,BENIN 36 36 3 GOVERNMENT Benin
2026-03-08,BENIN,BENIN,36,36,3,-2.20994475138121,10,Benin,BENIN 36 36 3 BENIN Benin
2025-07-14,BENIN,,36,36,3,3.91156462585034,2,Benin,BENIN 36 36 3 Benin
2025-11-06,BENIN,GHANA,36,36,3,2.72727272727273,10,Benin,BENIN 36 36 3 GHANA Benin
2025-07-17,BENIN,,36,36,3,1.34408602150538,4,Benin,BENIN 36 36 3 Benin
2025-10-07,BENIN,,36,36,3,-1.9752248577045,20,Benin,BENIN 36 36 3 Benin
2025-08-06,BENIN,ACTOR,36,36,3,-4.09556313993174,10,Benin,BENIN 36 36 3 ACTOR Benin
2025-06-12,BENIN,,36,36,3,0.3804347826087,5,"Ouidah, Atlantique, Benin","BENIN 36 36 3 Ouidah, Atlantique, Benin"
2025-06-12,BENIN,PRIEST,36,36,3,0.3804347826087,5,"Ouidah, Atlantique, Benin","BENIN 36 36 3 PRIEST Ouidah, Atlantique, Benin"
2025-07-15,BENIN,,36,36,3,1.72910662824207,4,Benin,BENIN 36 36 3 Benin
2025-10-09,BENIN,UNITED STATES,36,36,3,4.47368421052632,2,Benin,BENIN 36 36 3 UNITED STATES Benin
2025-10-09,BENIN,UNITED STATES,36,36,3,4.47368421052632,2,Benin,BENIN 36 36 3 UNITED STATES Benin
2025-07-28,COTONOU,,36,36,3,-0.33726812816189,10,Benin,COTONOU 36 36 3 Benin
2025-10-25,BENIN,MONARCH,36,36,3,6.30630630630631,7,Benin,BENIN 36 36 3 MONARCH Benin
2026-02-26,BENIN,,36,36,3,-4.73506200676438,4,Benin,BENIN 36 36 3 Benin
2025-08-02,BENIN,NIGERIA,36,36,3,1.3215859030837,2,"Ganvie, Benin (general), Benin","BENIN 36 36 3 NIGERIA Ganvie, Benin (general), Benin"
2026-02-24,BENIN,POLICE,36,36,3,-4.01396160558465,1,Benin,BENIN 36 36 3 POLICE Benin
2026-02-24,BENIN,AUTHORITIES,36,36,3,-4.01396160558465,3,Benin,BENIN 36 36 3 AUTHORITIES Benin
2025-05-08,BENIN,,36,36,3,5.21327014218009,4,Benin,BENIN 36 36 3 Benin
2025-05-12,BENIN,PILGRIM,36,36,3,3.93700787401575,2,Benin,BENIN 36 36 3 PILGRIM Benin
2025-06-10,BENIN,,36,36,3,-1.03092783505154,2,Benin,BENIN 36 36 3 Benin
2025-04-08,BENIN,,36,36,3,0.0,5,Benin,BENIN 36 36 3 Benin
2025-12-23,BENIN,,36,36,3,-1.96629213483146,20,Benin,BENIN 36 36 3 Benin
2025-11-17,BENIN,WORLD BANK,36,36,3,2.42424242424242,10,Benin,BENIN 36 36 3 WORLD BANK Benin
2025-07-23,BENIN,,36,36,3,0.27173913043478,10,Benin,BENIN 36 36 3 Benin
2025-12-12,BENINESE,BENIN,36,36,3,-1.34292565947242,1,Benin,BENINESE 36 36 3 BENIN Benin
2025-12-12,BENIN,BENINESE,36,36,3,-1.34292565947242,1,Benin,BENIN 36 36 3 BENINESE Benin
2025-12-12,BENINESE,FRANCE,36,36,3,-1.34292565947242,1,Benin,BENINESE 36 36 3 FRANCE Benin
2025-12-12,BENINESE,PARIS,36,36,3,-1.34292565947242,6,Benin,BENINESE 36 36 3 PARIS Benin
2025-04-01,BENIN,,36,36,3,0.98039215686275,10,Benin,BENIN 36 36 3 Benin
2025-07-08,BENIN,,36,36,3,-4.84261501210654,10,Benin,BENIN 36 36 3 Benin
2025-11-08,BENIN,,36,36,3,0.87336244541485,10,Benin,BENIN 36 36 3 Benin
2025-07-30,BENIN,DUBLIN,36,36,3,-1.32978723404256,2,Benin,BENIN 36 36 3 DUBLIN Benin
2025-07-24,BENIN,MINIST,36,36,3,-2.58780036968577,5,Benin,BENIN 36 36 3 MINIST Benin
2026-03-12,BENIN,AUTHORITIES,36,36,3,1.4957264957265,2,"Bassila, Benin (general), Benin","BENIN 36 36 3 AUTHORITIES Bassila, Benin (general), Benin"
2025-12-08,BENIN,,36,36,3,-2.56410256410257,10,Benin,BENIN 36 36 3 Benin
2025-03-17,BENIN,AFRICA,36,36,3,3.22039584032204,8,"Ouidah, Atlantique, Benin","BENIN 36 36 3 AFRICA Ouidah, Atlantique, Benin"
2025-05-16,BENIN,GOVERNOR,36,36,3,2.01550387596899,2,Benin,BENIN 36 36 3 GOVERNOR Benin
2025-01-06,BENIN,,36,36,3,3.66197183098592,2,Benin,BENIN 36 36 3 Benin
2025-04-08,BENIN,SCHOOL,36,36,3,1.72117039586919,4,Benin,BENIN 36 36 3 SCHOOL Benin
2025-04-08,BENIN,SCHOOL,36,36,3,1.72117039586919,2,Benin,BENIN 36 36 3 SCHOOL Benin
2025-04-08,BENIN,SCHOOL,36,36,3,1.72117039586919,2,Benin,BENIN 36 36 3 SCHOOL Benin
2025-02-15,BENIN,,36,36,3,-5.10364892714268,8,Benin,BENIN 36 36 3 Benin
2025-02-15,BENIN,MEDIA,36,36,3,0.32154340836013,2,Benin,BENIN 36 36 3 MEDIA Benin
2025-04-04,BENIN,NIGERIAN,36,36,3,2.08333333333333,2,Benin,BENIN 36 36 3 NIGERIAN Benin
2025-04-30,BENIN,,36,36,3,-0.84033613445378,3,Benin,BENIN 36 36 3 Benin
2025-04-30,BENIN,NIGERIA,36,36,3,-0.84033613445378,1,Benin,BENIN 36 36 3 NIGERIA Benin
2025-04-30,BENIN,NIGERIA,36,36,3,-0.84033613445378,1,Benin,BENIN 36 36 3 NIGERIA Benin
2025-03-28,BENIN,HOSPITAL,36,36,3,-2.42518059855521,10,Benin,BENIN 36 36 3 HOSPITAL Benin
2025-01-24,BENIN,ABUJA,36,36,3,0.0,10,Benin,BENIN 36 36 3 ABUJA Benin
2025-04-22,BENIN,,36,36,3,0.65055762081784,2,Benin,BENIN 36 36 3 Benin
2025-04-17,BENIN,,36,36,3,0.96463022508039,4,Benin,BENIN 36 36 3 Benin
2025-09-27,BENIN,,36,36,3,-2.47869868319133,2,Benin,BENIN 36 36 3 Benin
2025-09-16,BENIN,,36,36,3,-0.542888165038001,2,Benin,BENIN 36 36 3 Benin
2025-03-15,BENIN,JAPAN,36,36,3,5.32915360501568,10,Benin,BENIN 36 36 3 JAPAN Benin
2025-06-09,BENIN,SENATOR,36,36,3,4.24836601307189,2,Benin,BENIN 36 36 3 SENATOR Benin
2025-06-09,BENIN,CONGRESS,36,36,3,4.24836601307189,2,Benin,BENIN 36 36 3 CONGRESS Benin
2025-06-02,BENIN,,36,36,3,3.21428571428571,10,"Houeyogbe, Benin (general), Benin","BENIN 36 36 3 Houeyogbe, Benin (general), Benin"
2025-04-15,BENIN,,36,36,3,-0.735294117647061,10,Benin,BENIN 36 36 3 Benin
